[2025-03-26T22:53:02.418810317Z] [Objectname:/ncar/rda/harshah/era5_tas/zarr/e5_tas2m_daily_1940_2023.zarr/.zmetadata] [Host:128.117.208.98] [Server:127.0.0.1] [Read:3883] [Write:0]
[2025-03-27T03:38:58.389592090Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/24.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85429835] [Write:0]
[2025-03-27T03:38:58.328028836Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/41.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85513843] [Write:0]
[2025-03-27T03:38:58.373197044Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/29.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85391856] [Write:0]
[2025-03-27T03:38:58.374920741Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/30.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85595774] [Write:0]
[2025-03-27T03:38:58.379640264Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/27.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85517030] [Write:0]
[2025-03-27T03:38:58.381375597Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/26.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85449461] [Write:0]
[2025-03-27T03:38:58.386409108Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/23.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85504739] [Write:0]
[2025-03-27T03:38:58.323146347Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/42.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85525276] [Write:0]
[2025-03-27T03:38:58.377875989Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/29.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85449816] [Write:0]
[2025-03-27T03:38:58.381345010Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/26.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85522958] [Write:0]
[2025-03-27T03:38:58.388989169Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/49.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85553116] [Write:0]
[2025-03-27T03:38:58.378726586Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/39.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85349178] [Write:0]
[2025-03-27T03:38:58.382856948Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/21.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85517438] [Write:0]
[2025-03-27T03:39:58.310836261Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/24.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85433914] [Write:0]
[2025-03-27T03:39:58.394315338Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/13.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85381176] [Write:0]
[2025-03-27T03:39:58.394347974Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/12.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85633204] [Write:0]
[2025-03-27T03:39:58.394377079Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/15.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85561868] [Write:0]
[2025-03-27T03:39:58.316858999Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/39.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85421486] [Write:0]
[2025-03-27T03:28:59.160227490Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/26.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85522958] [Write:0]
[2025-03-27T03:33:59.156535472Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/18.328.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85446182] [Write:0]
[2025-03-27T03:34:59.093560459Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/17.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85452946] [Write:0]
[2025-03-27T03:35:59.079157891Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/19.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:83886080] [Write:0]
[2025-03-27T03:36:59.501034582Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/15.328.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85456249] [Write:0]
[2025-03-27T03:36:59.537191761Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/16.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85534334] [Write:0]
[2025-03-27T03:40:58.401411561Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/12.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85524421] [Write:0]
[2025-03-27T03:25:59.307600948Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/46.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85581138] [Write:0]
[2025-03-27T03:25:59.356665751Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/44.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85369711] [Write:0]
[2025-03-27T03:25:59.417244249Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/39.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85349178] [Write:0]
[2025-03-27T03:25:59.435188647Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/39.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85421486] [Write:0]
[2025-03-27T03:25:59.295203454Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/44.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85604307] [Write:0]
[2025-03-27T03:25:59.431882504Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/38.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85494612] [Write:0]
[2025-03-27T03:25:59.303493405Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/45.328.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85498449] [Write:0]
[2025-03-27T03:27:00.107937493Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/43.328.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85504226] [Write:0]
[2025-03-27T03:27:59.157745014Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/42.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85497395] [Write:0]
[2025-03-27T03:27:59.158701797Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/31.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85531533] [Write:0]
[2025-03-27T03:27:59.231696575Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/28.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85630245] [Write:0]
[2025-03-27T03:27:59.144129938Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/43.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85479303] [Write:0]
[2025-03-27T03:27:59.159543171Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/29.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85449816] [Write:0]
[2025-03-27T03:20:58.994684002Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/time_bound/0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:2877] [Write:0]
[2025-03-27T03:20:58.994789478Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-smbb-TEMP.zarr/z_t/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:223] [Write:0]
[2025-03-27T03:21:59.304497609Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-cmip6-TEMP.zarr/time_bound/0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:2877] [Write:0]
[2025-03-27T03:21:59.304045650Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:3376] [Write:0]
[2025-03-27T03:21:59.304785026Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-ssp370-cmip6-TEMP.zarr/z_t/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:223] [Write:0]
[2025-03-27T03:29:59.011500881Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/23.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85504739] [Write:0]
[2025-03-27T03:29:59.139021826Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/21.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85448392] [Write:0]
[2025-03-27T03:49:58.469281022Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/36.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85579809] [Write:0]
[2025-03-27T03:49:58.493265670Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/35.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85609232] [Write:0]
[2025-03-27T03:49:58.474230383Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/38.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85486611] [Write:0]
[2025-03-27T03:49:58.545893270Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/41.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85478488] [Write:0]
[2025-03-27T03:49:58.472863406Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/39.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85421486] [Write:0]
[2025-03-27T03:49:58.484033280Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/33.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85427395] [Write:0]
[2025-03-27T03:49:58.466413707Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/44.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85604307] [Write:0]
[2025-03-27T03:49:58.547497245Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/29.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85391856] [Write:0]
[2025-03-27T03:49:58.488459120Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/43.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85504226] [Write:0]
[2025-03-27T03:49:58.547525145Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/41.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85513843] [Write:0]
[2025-03-27T03:49:58.488770344Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/42.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85525276] [Write:0]
[2025-03-27T03:49:58.543014441Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/42.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85497395] [Write:0]
[2025-03-27T03:49:58.545861836Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/40.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85583190] [Write:0]
[2025-03-27T03:50:58.841603863Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/4.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:75497472] [Write:0]
[2025-03-27T03:50:59.007241705Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/48.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85514421] [Write:0]
[2025-03-27T03:50:59.031224261Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/14.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85387983] [Write:0]
[2025-03-27T03:50:59.054031496Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/12.0.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85524421] [Write:0]
[2025-03-27T03:50:59.065099872Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/15.328.0.0.0] [Host:128.117.208.174] [Server:127.0.0.1] [Read:85456249] [Write:0]
[2025-03-27T03:50:58.877756935Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/23.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85391368] [Write:0]
[2025-03-27T03:50:58.878564968Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/22.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85537867] [Write:0]
[2025-03-27T03:50:59.002599953Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/49.0.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85444025] [Write:0]
[2025-03-27T03:50:59.014221222Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/18.0.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85501026] [Write:0]
[2025-03-27T03:45:58.603447535Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/10.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:67108864] [Write:0]
[2025-03-27T03:46:58.552620983Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/5.328.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:75497472] [Write:0]
[2025-03-27T03:52:58.621946320Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/7.328.0.0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:85419834] [Write:0]
[2025-03-27T03:51:58.607823289Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/11.0.0.0.0] [Host:128.117.208.175] [Server:127.0.0.1] [Read:85523937] [Write:0]
[2025-03-27T03:51:58.598911242Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/11.328.0.0.0] [Host:128.117.208.176] [Server:127.0.0.1] [Read:85548196] [Write:0]
[2025-03-26T23:05:02.380126270Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/37.0.0.0.0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:85545548] [Write:0]
[2025-03-26T22:46:01.579605776Z] [Objectname:/ncar/rda/d010092/ocn/monthly/cesm2LE-historical-cmip6-TEMP.zarr/TEMP/39.328.0.0.0] [Host:128.117.208.98] [Server:127.0.0.1] [Read:33554432] [Write:0]
[2025-03-26T22:46:01.583499264Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-cmip6-TREFHTMX.zarr/time_bnds/0.0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4052] [Write:0]
[2025-03-26T22:46:47.618125883Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-smbb-TREFHTMX.zarr/member_id/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:347] [Write:0]
[2025-03-26T22:46:47.216279839Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-smbb-TREFHTMX.zarr/lat/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:1420] [Write:0]
[2025-03-26T22:48:01.726075150Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHTMX.zarr/time/1] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4418] [Write:0]
[2025-03-26T22:48:01.756244885Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-cmip6-TREFHTMX.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4188] [Write:0]
[2025-03-26T22:46:45.108815980Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-smbb-TREFHTMX.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4236] [Write:0]
[2025-03-26T22:47:01.607820583Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-ssp370-cmip6-TREFHTMX.zarr/time/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:4236] [Write:0]
[2025-03-26T22:47:01.718850921Z] [Objectname:/ncar/rda/d010092/atm/daily/cesm2LE-historical-smbb-TREFHTMX.zarr/lon/0] [Host:128.117.208.173] [Server:127.0.0.1] [Read:657] [Write:0]
